dog_name,gender,breed,birth,colour,borough
Tigger,Male,Chihuahua,Jan-04,Brown,Brooklyn
Tinkerbell,Female,Chihuahua,Jan-04,Tan,Bronx
Tita,Female,Chihuahua,Jan-04,White,Brooklyn
Toby,Male,Chihuahua,Jan-04,Black,Brooklyn
Tukie,Female,Chihuahua,Jan-04,Tan,Manhattan
Twinkie,Female,Chihuahua,Jan-04,Tan,Manhattan
Valentina,Female,Chihuahua,Jan-04,Tan,Queens
Valentino,Male,Chihuahua,Jan-04,Tan,Manhattan
Winston,Male,Chihuahua,Jan-04,Tan,Manhattan
Zelda,Female,Chihuahua,Jan-04,Black,Manhattan
Zeus,Male,Chihuahua,Jan-04,Brown,Queens
Bolt,Male,Chihuahua,Feb-04,White,Queens
Buddy,Male,Chihuahua,Feb-04,Black,Manhattan
Christopher,Male,Chihuahua,Feb-04,Blue,Queens
Gizmo,Male,Chihuahua,Feb-04,Tan,Queens
Hershey,Male,Chihuahua,Feb-04,Black,Brooklyn
Kenne,Male,Chihuahua,Feb-04,Black,Manhattan
Mametaro,Male,Chihuahua,Feb-04,Black,Manhattan
Nana,Female,Chihuahua,Feb-04,White,Manhattan
Roxy,Female,Chihuahua,Feb-04,Black,Brooklyn
Spooky,Male,Chihuahua,Feb-04,Brown,Queens
Charlie,Male,Chihuahua,Mar-04,Blond,Bronx
Eloise,Female,Chihuahua,Mar-04,Black,Manhattan
Gigi,Female,Chihuahua,Mar-04,White,Bronx
Lola,Female,Chihuahua,Mar-04,Brown,Brooklyn
Lucky,Male,Chihuahua,Mar-04,Black,Manhattan
Manny,Male,Chihuahua,Mar-04,Tan,Manhattan
N/A,Female,Chihuahua,Mar-04,White,Manhattan
Negrita,Female,Chihuahua,Mar-04,Black,Bronx
Princess,Female,Chihuahua,Mar-04,Blond,Brooklyn
Tyson,Male,Chihuahua,Mar-04,White,Manhattan
Banks,Male,Chihuahua,Apr-04,White,Bronx
Chewy,Male,Chihuahua,Apr-04,Brown,Manhattan
Coco,Male,Chihuahua,Apr-04,Black,Brooklyn
Conchita,Female,Chihuahua,Apr-04,Tan,Manhattan
Lillie,Female,Chihuahua,Apr-04,Tan,Brooklyn
Suzie,Female,Chihuahua,Apr-04,Brown,Brooklyn
Baby,Female,Chihuahua,May-04,Blond,Manhattan
Buddy,Male,Chihuahua,May-04,Brown,Bronx
Coco,Female,Chihuahua,May-04,Tan,Queens
Coco,Male,Chihuahua,May-04,Tan,Queens
Coco,Female,Chihuahua,May-04,Brown,Bronx
Hercules,Male,Chihuahua,May-04,Tan,Brooklyn
Mac,Male,Chihuahua,May-04,Fawn,Manhattan
Negra,Female,Chihuahua,May-04,Black,Brooklyn
Payton,Female,Chihuahua,May-04,Black,Manhattan
Salty,Female,Chihuahua,May-04,Cream,Queens
Scooby,Male,Chihuahua,May-04,Brown,Queens
Angel,Female,Chihuahua,Jun-04,Brown,Brooklyn
Bug,Female,Chihuahua,Jun-04,Gray,Manhattan
Gianni,Male,Chihuahua,Jun-04,Tan,Queens
Hercules,Male,Chihuahua,Jun-04,Blond,Brooklyn
Holly,Female,Chihuahua,Jun-04,Black,Manhattan
Kaos,Male,Chihuahua,Jun-04,Tan,Queens
Koby,Male,Chihuahua,Jun-04,Tan,Manhattan
L.jewels,Female,Chihuahua,Jun-04,Black,Bronx
Lola,Female,Chihuahua,Jun-04,Black,Staten Island
Nia,Female,Chihuahua,Jun-04,Black,Brooklyn
Pepper,Female,Chihuahua,Jun-04,Black,Staten Island
Piglet,Female,Chihuahua,Jun-04,Fawn,Manhattan
Princess,Female,Chihuahua,Jun-04,White,Queens
Rocky,Male,Chihuahua,Jun-04,Brown,Brooklyn
Santino,Male,Chihuahua,Jun-04,Blue,Manhattan
Sparky,Male,Chihuahua,Jun-04,Tan,Queens
Sugar,Female,Chihuahua,Jun-04,White,Manhattan
Cisco,Male,Chihuahua,Jul-04,Tan,Manhattan
Nana,Female,Chihuahua,Jul-04,Brindle,Bronx
Princesa,Female,Chihuahua,Jul-04,Black,Bronx
Rocco,Male,Chihuahua,Jul-04,Black,Queens
Shorty,Male,Chihuahua,Jul-04,Tan,Brooklyn
Aida,Female,Chihuahua,Aug-04,White,Brooklyn
Belle,Female,Chihuahua,Aug-04,White,Manhattan
Charlie,Female,Chihuahua,Aug-04,Tan,Brooklyn
Che,Male,Chihuahua,Aug-04,Tan,Manhattan
Foxy,Male,Chihuahua,Aug-04,Brown,Brooklyn
Jordan,Male,Chihuahua,Aug-04,Brown,Manhattan
Lady,Female,Chihuahua,Aug-04,Black,Manhattan
Litt,Female,Chihuahua,Aug-04,Tan,Bronx
Monster,Female,Chihuahua,Aug-04,Black,Manhattan
Navaho,Male,Chihuahua,Aug-04,Black,Manhattan
Rocky,Male,Chihuahua,Aug-04,Black,Manhattan
Sandy,Female,Chihuahua,Aug-04,Brown,Brooklyn
Sir,Female,Chihuahua,Aug-04,Tan,Bronx
Tictac,Female,Chihuahua,Aug-04,Tan,Queens
Xina,Female,Chihuahua,Aug-04,Black,Brooklyn
Dobby,Male,Chihuahua,Sep-04,Black,Staten Island
Gardenia,Female,Chihuahua,Sep-04,Chocolate,Brooklyn
Louise,Female,Chihuahua,Sep-04,Tan,Manhattan
Rocky,Male,Chihuahua,Sep-04,Brown,Bronx
Rocky,Male,Chihuahua,Sep-04,Brown,Brooklyn
Sara,Female,Chihuahua,Sep-04,Brown,Brooklyn
Shadow,Male,Chihuahua,Sep-04,Black,Bronx
Daisy,Female,Chihuahua,Oct-04,White,Brooklyn
Gus,Male,Chihuahua,Oct-04,White,Manhattan
Precious,Female,Chihuahua,Oct-04,Tan,Bronx
Rocco,Male,Chihuahua,Oct-04,Gray,Manhattan
Rocco,Male,Chihuahua,Oct-04,White,Bronx
Sam,Male,Chihuahua,Oct-04,White,Queens
Blossom,Female,Chihuahua,Nov-04,Blond,Bronx
Blue,Female,Chihuahua,Nov-04,Blue,Manhattan
Bunny,Female,Chihuahua,Nov-04,White,Queens
Chloe,Female,Chihuahua,Nov-04,Tan,Brooklyn
Lennoxx,Male,Chihuahua,Nov-04,White,Bronx
Lucca,Male,Chihuahua,Nov-04,Blue,Manhattan
Maximus,Male,Chihuahua,Nov-04,Brown,Brooklyn
Monster,Female,Chihuahua,Nov-04,Black,Manhattan
Puddin,Male,Chihuahua,Nov-04,Black,Manhattan
Rocky,Male,Chihuahua,Nov-04,Tan,Brooklyn
Sable,Female,Chihuahua,Nov-04,Black,Bronx
Sheryl,Female,Chihuahua,Nov-04,Brindle,Queens
Sparky,Male,Chihuahua,Nov-04,White,Bronx
Tank,Male,Chihuahua,Nov-04,Tan,Queens
Brownie,Male,Chihuahua,Dec-04,Brown,Brooklyn
Fukutaro,Male,Chihuahua,Dec-04,Black,Manhattan
Gi,Male,Chihuahua,Dec-04,Tan,Manhattan
Gismo,Male,Chihuahua,Dec-04,N/A,Brooklyn
Gizmo,Male,Chihuahua,Dec-04,Fawn,Bronx
Lappi,Male,Chihuahua,Dec-04,Black,Manhattan
Marnix,Male,Chihuahua,Dec-04,Blond,Manhattan
Milo,Male,Chihuahua,Dec-04,Tan,Brooklyn
Nibbler,Female,Chihuahua,Dec-04,Tan,Manhattan
Penelope,Female,Chihuahua,Dec-04,Brown,Brooklyn
Ricky,Male,Chihuahua,Dec-04,Brown,Manhattan
Rocky,Male,Chihuahua,Dec-04,Tan,Bronx
Tuco,Male,Chihuahua,Dec-04,Tan,Manhattan
Amber,Female,Chihuahua,Jan-05,White,Manhattan
Analease,Female,Chihuahua,Jan-05,Brown,Manhattan
Annabelle,Female,Chihuahua,Jan-05,White,Manhattan
Anya,Female,Chihuahua,Jan-05,Brown,Queens
Applesauce,Female,Chihuahua,Jan-05,Brown,Brooklyn
Baby,Female,Chihuahua,Jan-05,Apricot,Queens
Baby,Female,Chihuahua,Jan-05,Brown,Bronx
Bagel,Female,Chihuahua,Jan-05,Blond,Brooklyn
Bailey,Male,Chihuahua,Jan-05,Black,Manhattan
Bamby,Female,Chihuahua,Jan-05,Tan,Brooklyn
Barbie,Female,Chihuahua,Jan-05,Brindle,Brooklyn
Barry,Female,Chihuahua,Jan-05,Black,Queens
Boo,Female,Chihuahua,Jan-05,Black,Manhattan
Brutus,Male,Chihuahua,Jan-05,Tan,Brooklyn
Buckwheat,Male,Chihuahua,Jan-05,Tan,Manhattan
Buddy,Male,Chihuahua,Jan-05,White,Staten Island
Caesar,Male,Chihuahua,Jan-05,Tan,Staten Island
Candie,Female,Chihuahua,Jan-05,White,Queens
Casper,Male,Chihuahua,Jan-05,Tan,Brooklyn
Cely,Female,Chihuahua,Jan-05,White,Brooklyn
Cha-Cha,Female,Chihuahua,Jan-05,Cream,Manhattan
Chachi,Female,Chihuahua,Jan-05,White,Queens
Charlie,Male,Chihuahua,Jan-05,White,Brooklyn
Chester,Male,Chihuahua,Jan-05,Tan,Staten Island
Chewy,Male,Chihuahua,Jan-05,Black,Manhattan
Chico,Male,Chihuahua,Jan-05,Black,Queens
Chispita,Female,Chihuahua,Jan-05,Brown,Queens
Choco,Female,Chihuahua,Jan-05,Black,Queens
Chuleta,Male,Chihuahua,Jan-05,White,Manhattan
Coco,Male,Chihuahua,Jan-05,Tan,Queens
Coco,Female,Chihuahua,Jan-05,Brown,Bronx
Cookie,Male,Chihuahua,Jan-05,Gold,Brooklyn
Czika,Female,Chihuahua,Jan-05,Blond,Queens
Daisy,Female,Chihuahua,Jan-05,Blond,Brooklyn
Daisy,Female,Chihuahua,Jan-05,Tan,Brooklyn
Delila,Female,Chihuahua,Jan-05,Brown,Staten Island
Diesel,Male,Chihuahua,Jan-05,Brown,Queens
Diesel,Male,Chihuahua,Jan-05,White,Queens
Dino,Male,Chihuahua,Jan-05,Black,Brooklyn
Diva,Female,Chihuahua,Jan-05,Rust,Bronx
Dolce,Male,Chihuahua,Jan-05,Tan,Queens
Dolly,Female,Chihuahua,Jan-05,Tan,Manhattan
Dorito,Male,Chihuahua,Jan-05,Tan,Queens
Eli,Male,Chihuahua,Jan-05,Brown,Manhattan
Enzo,Male,Chihuahua,Jan-05,Tan,Brooklyn
Essence,Female,Chihuahua,Jan-05,Brown,Bronx
Foxi,Female,Chihuahua,Jan-05,Brown,Brooklyn
Foxy,Female,Chihuahua,Jan-05,N/A,Queens
Foxy,Female,Chihuahua,Jan-05,White,Manhattan
Freddy,Male,Chihuahua,Jan-05,Brown,Manhattan
Gem,Female,Chihuahua,Jan-05,Black,Manhattan
Giovanna,Female,Chihuahua,Jan-05,Brindle,Brooklyn
Giu,Male,Chihuahua,Jan-05,Blond,Brooklyn
Gizmo,Male,Chihuahua,Jan-05,Tan,Queens
Gracie,Female,Chihuahua,Jan-05,Black,Staten Island
Happy,Male,Chihuahua,Jan-05,Tan,Bronx
Harry,Male,Chihuahua,Jan-05,Brown,Brooklyn
Henry,Male,Chihuahua,Jan-05,Black,Staten Island
Hunter,Male,Chihuahua,Jan-05,White,Manhattan
Jack,Male,Chihuahua,Jan-05,White,Brooklyn
Jewel,Female,Chihuahua,Jan-05,Tan,Queens
Jiggy,Male,Chihuahua,Jan-05,White,Brooklyn
Kiko,Male,Chihuahua,Jan-05,Blond,Bronx
Kiwi,Male,Chihuahua,Jan-05,Blond,Queens
Lazarus,Male,Chihuahua,Jan-05,Tan,Bronx
Lea,Female,Chihuahua,Jan-05,Blond,Queens
Leeza,Female,Chihuahua,Jan-05,Black,Manhattan
Lewis,Male,Chihuahua,Jan-05,White,Manhattan
Lola,Female,Chihuahua,Jan-05,Black,Bronx
Lola,Female,Chihuahua,Jan-05,Brown,Bronx
Lucy,Female,Chihuahua,Jan-05,Tan,Brooklyn
Lucy,Female,Chihuahua,Jan-05,Brindle,Staten Island
Lulu,Female,Chihuahua,Jan-05,White,Brooklyn
Maggie,Female,Chihuahua,Jan-05,Brown,Staten Island
Mai,Female,Chihuahua,Jan-05,Blond,Staten Island
Manolo,Male,Chihuahua,Jan-05,Black,Queens
Marble,Female,Chihuahua,Jan-05,Brown,Manhattan
Maria,Female,Chihuahua,Jan-05,Tan,Brooklyn
Mario,Male,Chihuahua,Jan-05,Tan,Brooklyn
Marlenlory,Female,Chihuahua,Jan-05,Brown,Manhattan
Mella,Female,Chihuahua,Jan-05,Brown,Queens
Melvin,Male,Chihuahua,Jan-05,White,Queens
Mia,Female,Chihuahua,Jan-05,White,Staten Island
Mickey,Male,Chihuahua,Jan-05,Black,Staten Island
Mickey,Male,Chihuahua,Jan-05,Black,Brooklyn
Midge,Female,Chihuahua,Jan-05,Tan,Queens
Mr.furley,Male,Chihuahua,Jan-05,Black,Queens
N/A,Male,Chihuahua,Jan-05,Brown,Brooklyn
N/A,Male,Chihuahua,Jan-05,White,Brooklyn
N/A,Male,Chihuahua,Jan-05,Black,Brooklyn
N/A,Female,Chihuahua,Jan-05,Tan,Staten Island
Negrita,Female,Chihuahua,Jan-05,Black,Manhattan
Neiman,Male,Chihuahua,Jan-05,White,Staten Island
Nemo,Male,Chihuahua,Jan-05,Blond,Staten Island
Nena,Female,Chihuahua,Jan-05,Cream,Bronx
Oreo,Male,Chihuahua,Jan-05,Black,Queens
Paris,Female,Chihuahua,Jan-05,Brindle,Brooklyn
Parker,Male,Chihuahua,Jan-05,Black,Manhattan
Peanut,Female,Chihuahua,Jan-05,Blond,Queens
Peanut,Male,Chihuahua,Jan-05,White,Staten Island
Pearl,Female,Chihuahua,Jan-05,White,Brooklyn
Pejuco,Male,Chihuahua,Jan-05,Brown,Brooklyn
Penny,Female,Chihuahua,Jan-05,Tan,Queens
Pepe,Male,Chihuahua,Jan-05,White,Brooklyn
Pepito,Male,Chihuahua,Jan-05,Tan,Queens
Pepper,Male,Chihuahua,Jan-05,Gray,Manhattan
Poke,Male,Chihuahua,Jan-05,White,Manhattan
Posey,Male,Chihuahua,Jan-05,Gray,Staten Island
Precious,Female,Chihuahua,Jan-05,Brown,Brooklyn
Precious,Female,Chihuahua,Jan-05,White,Manhattan
Princess,Female,Chihuahua,Jan-05,White,Brooklyn
Princess,Female,Chihuahua,Jan-05,White,Staten Island
Princess,Female,Chihuahua,Jan-05,Tan,Manhattan
Princess,Female,Chihuahua,Jan-05,Black,Queens
Princess,Female,Chihuahua,Jan-05,Tan,Bronx
Princeton,Male,Chihuahua,Jan-05,Brindle,Staten Island
Queen,Female,Chihuahua,Jan-05,Brown,Bronx
Racky,Male,Chihuahua,Jan-05,Brown,Bronx
Rascal,Male,Chihuahua,Jan-05,Brown,Manhattan
Rax,Male,Chihuahua,Jan-05,Black,Brooklyn
Rex,Male,Chihuahua,Jan-05,Black,Manhattan
Rico,Male,Chihuahua,Jan-05,Black,Queens
Rico,Male,Chihuahua,Jan-05,Blond,Manhattan
Rocky,Male,Chihuahua,Jan-05,Tan,Queens
Rocky,Male,Chihuahua,Jan-05,Black,Brooklyn
Roly,Male,Chihuahua,Jan-05,Tan,Queens
Roscoe,Male,Chihuahua,Jan-05,Black,Manhattan
Ruby,Female,Chihuahua,Jan-05,Black,Manhattan
Sammy,Female,Chihuahua,Jan-05,Tan,Bronx
Sammy,Male,Chihuahua,Jan-05,Brown,Manhattan
Scrappy,Male,Chihuahua,Jan-05,Tan,Queens
Senna,Male,Chihuahua,Jan-05,Tan,Queens
Sheba,Female,Chihuahua,Jan-05,Black,Manhattan
Snoopy,Male,Chihuahua,Jan-05,Tan,Staten Island
Snowball,Male,Chihuahua,Jan-05,White,Queens
Snowy,Female,Chihuahua,Jan-05,White,Brooklyn
Spock,Male,Chihuahua,Jan-05,Gray,Brooklyn
Sugar,Female,Chihuahua,Jan-05,White,Queens
Sugar,Female,Chihuahua,Jan-05,White,Staten Island
Suki,Female,Chihuahua,Jan-05,Tan,Manhattan
Tj,Male,Chihuahua,Jan-05,Black,Queens
Taina,Female,Chihuahua,Jan-05,Tan,Bronx
Tallulah,Female,Chihuahua,Jan-05,White,Manhattan
Tilly,Female,Chihuahua,Jan-05,Brown,Brooklyn
Tina,Female,Chihuahua,Jan-05,Brown,Brooklyn
Tina,Female,Chihuahua,Jan-05,Black,Brooklyn
Tinka,Female,Chihuahua,Jan-05,Tan,Manhattan
Tino,Male,Chihuahua,Jan-05,Tan,Staten Island
Tiny,Female,Chihuahua,Jan-05,Black,Brooklyn
Tito,Male,Chihuahua,Jan-05,Black,Staten Island
Toby,Male,Chihuahua,Jan-05,Tan,Queens
Toby,Male,Chihuahua,Jan-05,White,Queens
Tootsie,Female,Chihuahua,Jan-05,Brown,Queens
Twinky,Male,Chihuahua,Jan-05,Tan,Manhattan
Wally,Male,Chihuahua,Jan-05,White,Manhattan
Weller,Male,Chihuahua,Jan-05,White,Manhattan
William,Male,Chihuahua,Jan-05,Tan,Manhattan
Bacon,Male,Chihuahua,Feb-05,Black,Brooklyn
Chula,Female,Chihuahua,Feb-05,Tan,Manhattan
Crystal,Female,Chihuahua,Feb-05,Blond,Manhattan
Eva,Female,Chihuahua,Feb-05,Tan,Brooklyn
Jaden,Male,Chihuahua,Feb-05,Black,Queens
Lola,Female,Chihuahua,Feb-05,Black,Staten Island
Lola,Female,Chihuahua,Feb-05,Fawn,Manhattan
Mable,Female,Chihuahua,Feb-05,Tan,Manhattan
Marnie,Female,Chihuahua,Feb-05,Fawn,Queens
Maya,Female,Chihuahua,Feb-05,Tan,Bronx
Minnie,Female,Chihuahua,Feb-05,Black,Manhattan
Bella,Female,Chihuahua,Mar-05,Black,Queens
Brandy,Male,Chihuahua,Mar-05,Chocolate,Manhattan
Captain,Male,Chihuahua,Mar-05,Tan,Manhattan
Chance,Male,Chihuahua,Mar-05,Black,Manhattan
Kami,Female,Chihuahua,Mar-05,Brown,Queens
Mickey,Male,Chihuahua,Mar-05,Black,Bronx
Mina,Female,Chihuahua,Mar-05,Tan,Bronx
Nacho,Female,Chihuahua,Mar-05,Black,Bronx
Sawyer,Male,Chihuahua,Mar-05,Tan,Bronx
Sissy,Female,Chihuahua,Mar-05,Tan,Queens
Sugarboy,Male,Chihuahua,Mar-05,Tan,Staten Island
Bear,Male,Chihuahua,Apr-05,Brown,Brooklyn
Brando,Male,Chihuahua,Apr-05,Black,Queens
Cancuna,Female,Chihuahua,Apr-05,Black,Brooklyn
Diva,Female,Chihuahua,Apr-05,Tan,Brooklyn
Elvis,Male,Chihuahua,Apr-05,Tan,Queens
Falth,Female,Chihuahua,Apr-05,Red,Manhattan
Mildred,Female,Chihuahua,Apr-05,Tan,Brooklyn
Raina,Female,Chihuahua,Apr-05,Tan,Brooklyn
Shazam,Male,Chihuahua,Apr-05,Rust,Manhattan
Tiny,Female,Chihuahua,Apr-05,Brindle,Brooklyn
Andy,Male,Chihuahua,May-05,Tan,Manhattan
Baby,Female,Chihuahua,May-05,Blond,Bronx
Browny,Male,Chihuahua,May-05,Gray,Brooklyn
Chiquita,Female,Chihuahua,May-05,White,Bronx
Chula,Female,Chihuahua,May-05,Tan,Manhattan
Jersey,Female,Chihuahua,May-05,White,Queens
Peaches,Female,Chihuahua,May-05,Tan,Queens
Pepper,Female,Chihuahua,May-05,White,Manhattan
Princess,Female,Chihuahua,May-05,Black,Brooklyn
Pumpkin,Female,Chihuahua,May-05,Tan,Staten Island
Rocky,Male,Chihuahua,May-05,Tan,Manhattan
Rushelle,Female,Chihuahua,May-05,Brown,Bronx
Tina,Female,Chihuahua,May-05,Tan,Bronx
Bella,Female,Chihuahua,Jun-05,Black,Bronx
Ben,Male,Chihuahua,Jun-05,Gray,Manhattan
Benji,Male,Chihuahua,Jun-05,Tan,Brooklyn
Benny,Male,Chihuahua,Jun-05,Red,Brooklyn
Betsy,Female,Chihuahua,Jun-05,Tan,Brooklyn
Chico,Male,Chihuahua,Jun-05,White,Brooklyn
Coco,Male,Chihuahua,Jun-05,Brown,Manhattan
Dolly,Female,Chihuahua,Jun-05,Black,Queens
Drew,Female,Chihuahua,Jun-05,Orange,Manhattan
Freddy,Male,Chihuahua,Jun-05,White,Bronx
Hope,Female,Chihuahua,Jun-05,Brown,Staten Island
Luc,Male,Chihuahua,Jun-05,Fawn,Manhattan
Mary,Female,Chihuahua,Jun-05,White,Manhattan
P-Nut,Female,Chihuahua,Jun-05,Brown,Brooklyn
Rollie,Male,Chihuahua,Jun-05,White,Manhattan
Sadie,Female,Chihuahua,Jun-05,Brindle,Queens
Trevor,Male,Chihuahua,Jun-05,Tan,Queens
Holden,Male,Chihuahua,Jul-05,Tan,Manhattan
Lucky,Male,Chihuahua,Jul-05,Black,Brooklyn
Luna,Female,Chihuahua,Jul-05,Black,Manhattan
Mojito,Male,Chihuahua,Jul-05,Brown,Manhattan
Sasha,Female,Chihuahua,Jul-05,Black,Brooklyn
Tortilla,Male,Chihuahua,Jul-05,Blond,Queens
Tyler,Male,Chihuahua,Jul-05,Tan,Queens
Bella,Female,Chihuahua,Aug-05,Black,Brooklyn
Carlos,Male,Chihuahua,Aug-05,Tan,Manhattan
Cepillin,Male,Chihuahua,Aug-05,Tan,Bronx
Jimmy,Male,Chihuahua,Aug-05,White,Brooklyn
Karin,Female,Chihuahua,Aug-05,Brown,Brooklyn
Odie,Female,Chihuahua,Aug-05,White,Staten Island
Pablo,Male,Chihuahua,Aug-05,White,Staten Island
Poco,Male,Chihuahua,Aug-05,Orange,Brooklyn
Alcapulco,Male,Chihuahua,Sep-05,Black,Manhattan
Bella,Female,Chihuahua,Sep-05,Black,Queens
Chacko,Male,Chihuahua,Sep-05,Brown,Queens
Cookie,Female,Chihuahua,Sep-05,White,Queens
Lily,Female,Chihuahua,Sep-05,Tan,Manhattan
Lucky,Male,Chihuahua,Sep-05,Tan,Staten Island
Missy,Female,Chihuahua,Sep-05,Brown,Staten Island
Petie,Male,Chihuahua,Sep-05,White,Manhattan
Princess,Female,Chihuahua,Sep-05,Blond,Brooklyn
Boogy,Male,Chihuahua,Oct-05,Tan,Bronx
Chandi,Male,Chihuahua,Oct-05,Tan,Bronx
Cherry,Female,Chihuahua,Oct-05,Tan,Queens
Cookie,Female,Chihuahua,Oct-05,Brown,Brooklyn
Dotty,Female,Chihuahua,Oct-05,Black,Manhattan
Durango,Male,Chihuahua,Oct-05,Black,Brooklyn
Gavin,Male,Chihuahua,Oct-05,Brown,Manhattan
Goober,Male,Chihuahua,Oct-05,White,Queens
Nyla,Female,Chihuahua,Oct-05,Black,Queens
Penny,Male,Chihuahua,Oct-05,Brindle,Bronx
Penny,Female,Chihuahua,Oct-05,Black,Manhattan
Snowball,Male,Chihuahua,Oct-05,N/A,Brooklyn
Thor,Male,Chihuahua,Oct-05,Tan,Queens
Tutu,Male,Chihuahua,Oct-05,Tan,Manhattan
Vicky,Female,Chihuahua,Oct-05,Tan,Manhattan
Zilla,Male,Chihuahua,Oct-05,Tan,Brooklyn
Bambi,Female,Chihuahua,Nov-05,Brown,Bronx
Beba,Female,Chihuahua,Nov-05,Black,Bronx
Becky,Female,Chihuahua,Nov-05,Brown,Manhattan
Cinnamon,Female,Chihuahua,Nov-05,Brown,Manhattan
Dlila,Female,Chihuahua,Nov-05,Black,Bronx
Lila,Female,Chihuahua,Nov-05,White,Bronx
Lucy,Female,Chihuahua,Nov-05,White,Queens
Mark,Male,Chihuahua,Nov-05,Brown,Queens
Milo,Male,Chihuahua,Nov-05,White,Queens
Panchita,Female,Chihuahua,Nov-05,White,Queens
Prince,Male,Chihuahua,Nov-05,Tan,Queens
Rico,Male,Chihuahua,Nov-05,Tan,Bronx
Rocco,Male,Chihuahua,Nov-05,Tan,Brooklyn
Sheila,Female,Chihuahua,Nov-05,Brown,Brooklyn
Sweetpea,Male,Chihuahua,Nov-05,Black,Manhattan
Coquita,Female,Chihuahua,Dec-05,White,Bronx
Lexus,Male,Chihuahua,Dec-05,Tan,Brooklyn
Lucky,Male,Chihuahua,Dec-05,Black,Manhattan
Mingy,Female,Chihuahua,Dec-05,Black,Bronx
Momo,Male,Chihuahua,Dec-05,Brown,Brooklyn
Ms.,Female,Chihuahua,Dec-05,Black,Bronx
Puppy,Male,Chihuahua,Dec-05,Cream,Manhattan
Spoonie,Male,Chihuahua,Dec-05,Blond,Brooklyn
Anouk,Female,Chihuahua,Jan-06,Rust,Manhattan
Anthony,Male,Chihuahua,Jan-06,White,Staten Island
Apple,Male,Chihuahua,Jan-06,Tan,Brooklyn
Audrey,Female,Chihuahua,Jan-06,Tan,Manhattan
Azabache,Male,Chihuahua,Jan-06,Black,Bronx
Belle,Female,Chihuahua,Jan-06,Tan,Manhattan
Benji,Male,Chihuahua,Jan-06,White,Brooklyn
Benny,Male,Chihuahua,Jan-06,Brindle,Manhattan
Bianca,Female,Chihuahua,Jan-06,Black,Manhattan
Big,Male,Chihuahua,Jan-06,White,Staten Island
Bigg,Male,Chihuahua,Jan-06,Brown,Manhattan
Bindi,Female,Chihuahua,Jan-06,White,Staten Island
Binky,Female,Chihuahua,Jan-06,Tan,Manhattan
Blackie,Male,Chihuahua,Jan-06,Black,Brooklyn
Brewster,Male,Chihuahua,Jan-06,Tan,Queens
Bubba,Male,Chihuahua,Jan-06,Tan,Queens
Buddy,Male,Chihuahua,Jan-06,Blond,Manhattan
Capri,Male,Chihuahua,Jan-06,White,Manhattan
Chaco,Male,Chihuahua,Jan-06,White,Bronx
Chad,Male,Chihuahua,Jan-06,Brown,Staten Island
Chevy,Male,Chihuahua,Jan-06,White,Manhattan
Chico,Male,Chihuahua,Jan-06,Blond,Queens
Chocolate,Male,Chihuahua,Jan-06,Brown,Manhattan
Chuy,Male,Chihuahua,Jan-06,Brown,Brooklyn
Cleo,Female,Chihuahua,Jan-06,Brown,Brooklyn
Coco,Female,Chihuahua,Jan-06,Brindle,Brooklyn
Cody,Male,Chihuahua,Jan-06,Brown,Brooklyn
Cosmo,Male,Chihuahua,Jan-06,Tan,Queens
Daisy,Female,Chihuahua,Jan-06,Brown,Brooklyn
Diamond,Female,Chihuahua,Jan-06,Brown,Staten Island
Doot,Female,Chihuahua,Jan-06,Red,Manhattan
Dora,Female,Chihuahua,Jan-06,Tan,Manhattan
Elie,Female,Chihuahua,Jan-06,Fawn,Queens
Ernesto,Male,Chihuahua,Jan-06,White,Manhattan
Feita,Female,Chihuahua,Jan-06,Tan,Brooklyn
Froedrick,Male,Chihuahua,Jan-06,Blue,Manhattan
Gigi,Female,Chihuahua,Jan-06,Blond,Brooklyn
Gigi,Female,Chihuahua,Jan-06,Brown,Queens
Gili,Male,Chihuahua,Jan-06,Black,Brooklyn
Gizmo,Male,Chihuahua,Jan-06,Gray,Queens
Gringo,Male,Chihuahua,Jan-06,Brown,Brooklyn
Iggy,Male,Chihuahua,Jan-06,Blond,Brooklyn
Ivee,Female,Chihuahua,Jan-06,Tan,Manhattan
Kc,Female,Chihuahua,Jan-06,Tan,Queens
Kanya,Male,Chihuahua,Jan-06,Tan,Manhattan
Lalo,Male,Chihuahua,Jan-06,Brown,Bronx
Lenny,Male,Chihuahua,Jan-06,Black,Brooklyn
Lola,Female,Chihuahua,Jan-06,White,Bronx
Lola,Female,Chihuahua,Jan-06,Black,Bronx
Louis,Male,Chihuahua,Jan-06,White,Manhattan
Lucky,Male,Chihuahua,Jan-06,Tan,Queens
Lucky,Female,Chihuahua,Jan-06,Brown,Queens
Lucky,Male,Chihuahua,Jan-06,White,Brooklyn
Luna,Female,Chihuahua,Jan-06,Tan,Bronx
Lupe,Female,Chihuahua,Jan-06,White,Queens
Maisy,Female,Chihuahua,Jan-06,White,Queens
Max,Male,Chihuahua,Jan-06,Brown,Queens
Max,Male,Chihuahua,Jan-06,White,Staten Island
Max,Male,Chihuahua,Jan-06,Brown,Manhattan
Mickey,Male,Chihuahua,Jan-06,White,Brooklyn
Miles,Male,Chihuahua,Jan-06,Black,Queens
Mini,Female,Chihuahua,Jan-06,Tan,Queens
Minnie,Female,Chihuahua,Jan-06,Black,Brooklyn
